timestamp_pc,lectura_cruda,voltaje,porcentaje
 2026- 04- 09 15: 03: 14,675,0.544,16.0
 2026- 04- 09 15: 03: 14,685,0.552,16.0
 2026- 04- 09 15: 03: 15,684,0.551,16.0
 2026- 04- 09 15: 03: 15,688,0.554,16.0
 2026- 04- 09 15: 03: 16,684,0.551,16.0
 2026- 04- 09 15: 03: 16,683,0.55,16.0
 2026- 04- 09 15: 03: 17,686,0.553,16.0
 2026- 04- 09 15: 03: 17,686,0.553,16.0
 2026- 04- 09 15: 03: 18,681,0.549,16.0
 2026- 04- 09 15: 03: 18,685,0.552,16.0
 2026- 04- 09 15: 03: 19,683,0.55,16.0
 2026- 04- 09 15: 03: 19,681,0.549,16.0
 2026- 04- 09 15: 03: 20,679,0.547,16.0
 2026- 04- 09 15: 03: 20,686,0.553,16.0
 2026- 04- 09 15: 03: 21,685,0.552,16.0
 2026- 04- 09 15: 03: 21,686,0.553,16.0
 2026- 04- 09 15: 03: 22,685,0.552,16.0
 2026- 04- 09 15: 03: 22,686,0.553,16.0
 2026- 04- 09 15: 03: 23,683,0.55,16.0
 2026- 04- 09 15: 03: 23,688,0.554,16.0
 2026- 04- 09 15: 03: 24,688,0.554,16.0
 2026- 04- 09 15: 03: 24,686,0.553,16.0
 2026- 04- 09 15: 03: 25,685,0.552,16.0
 2026- 04- 09 15: 03: 25,686,0.553,16.0
 2026- 04- 09 15: 03: 26,687,0.554,16.0
 2026- 04- 09 15: 03: 26,685,0.552,16.0
 2026- 04- 09 15: 03: 27,687,0.554,16.0
 2026- 04- 09 15: 03: 27,683,0.55,16.0
 2026- 04- 09 15: 03: 28,686,0.553,16.0
 2026- 04- 09 15: 03: 28,685,0.552,16.0
 2026- 04- 09 15: 03: 29,688,0.554,16.0
 2026- 04- 09 15: 03: 29,687,0.554,16.0
 2026- 04- 09 15: 03: 30,685,0.552,16.0
 2026- 04- 09 15: 03: 30,685,0.552,16.0
 2026- 04- 09 15: 03: 31,686,0.553,16.0
 2026- 04- 09 15: 03: 31,688,0.554,16.0
 2026- 04- 09 15: 03: 32,688,0.554,16.0
 2026- 04- 09 15: 03: 32,701,0.565,17.0
 2026- 04- 09 15: 03: 33,683,0.55,16.0
 2026- 04- 09 15: 03: 33,688,0.554,16.0
 2026- 04- 09 15: 03: 34,684,0.551,16.0
 2026- 04- 09 15: 03: 34,686,0.553,16.0
 2026- 04- 09 15: 03: 35,688,0.554,16.0
 2026- 04- 09 15: 03: 35,687,0.554,16.0
 2026- 04- 09 15: 03: 36,688,0.554,16.0
 2026- 04- 09 15: 03: 36,686,0.553,16.0
 2026- 04- 09 15: 03: 37,685,0.552,16.0
 2026- 04- 09 15: 03: 37,687,0.554,16.0
 2026- 04- 09 15: 03: 38,688,0.554,16.0
 2026- 04- 09 15: 03: 38,687,0.554,16.0
 2026- 04- 09 15: 03: 39,688,0.554,16.0
 2026- 04- 09 15: 03: 39,687,0.554,16.0
 2026- 04- 09 15: 03: 40,688,0.554,16.0
 2026- 04- 09 15: 03: 40,683,0.55,16.0
 2026- 04- 09 15: 03: 41,685,0.552,16.0
 2026- 04- 09 15: 03: 41,688,0.554,16.0
 2026- 04- 09 15: 03: 42,682,0.55,16.0
 2026- 04- 09 15: 03: 42,685,0.552,16.0
 2026- 04- 09 15: 03: 43,729,0.587,17.0
 2026- 04- 09 15: 03: 43,687,0.554,16.0
 2026- 04- 09 15: 03: 44,682,0.55,16.0
 2026- 04- 09 15: 03: 44,673,0.542,16.0
 2026- 04- 09 15: 03: 45,685,0.552,16.0
 2026- 04- 09 15: 03: 45,688,0.554,16.0
 2026- 04- 09 15: 03: 46,685,0.552,16.0
 2026- 04- 09 15: 03: 46,688,0.554,16.0
 2026- 04- 09 15: 03: 47,683,0.55,16.0
 2026- 04- 09 15: 03: 47,687,0.554,16.0
 2026- 04- 09 15: 03: 48,688,0.554,16.0
 2026- 04- 09 15: 03: 48,684,0.551,16.0
 2026- 04- 09 15: 03: 49,684,0.551,16.0
 2026- 04- 09 15: 03: 49,688,0.554,16.0
 2026- 04- 09 15: 03: 50,687,0.554,16.0
 2026- 04- 09 15: 03: 50,688,0.554,16.0
 2026- 04- 09 15: 03: 51,687,0.554,16.0
 2026- 04- 09 15: 03: 51,686,0.553,16.0
 2026- 04- 09 15: 03: 52,686,0.553,16.0
 2026- 04- 09 15: 03: 52,687,0.554,16.0
 2026- 04- 09 15: 03: 53,685,0.552,16.0
 2026- 04- 09 15: 03: 53,683,0.55,16.0
 2026- 04- 09 15: 03: 54,688,0.554,16.0
 2026- 04- 09 15: 03: 54,687,0.554,16.0
 2026- 04- 09 15: 03: 55,686,0.553,16.0
 2026- 04- 09 15: 03: 55,686,0.553,16.0
 2026- 04- 09 15: 03: 56,683,0.55,16.0
 2026- 04- 09 15: 03: 56,685,0.552,16.0
 2026- 04- 09 15: 03: 57,683,0.55,16.0
 2026- 04- 09 15: 03: 57,682,0.55,16.0
 2026- 04- 09 15: 03: 58,669,0.539,16.0
 2026- 04- 09 15: 03: 58,688,0.554,16.0
 2026- 04- 09 15: 03: 59,685,0.552,16.0
 2026- 04- 09 15: 03: 59,685,0.552,16.0
 2026- 04- 09 15: 04: 00,685,0.552,16.0
 2026- 04- 09 15: 04: 00,685,0.552,16.0
 2026- 04- 09 15: 04: 01,684,0.551,16.0
 2026- 04- 09 15: 04: 01,685,0.552,16.0
 2026- 04- 09 15: 04: 02,694,0.559,16.0
 2026- 04- 09 15: 04: 02,688,0.554,16.0
 2026- 04- 09 15: 04: 03,688,0.554,16.0
 2026- 04- 09 15: 04: 03,687,0.554,16.0
 2026- 04- 09 15: 04: 04,685,0.552,16.0
 2026- 04- 09 15: 04: 04,703,0.567,17.0
 2026- 04- 09 15: 04: 05,687,0.554,16.0
 2026- 04- 09 15: 04: 05,687,0.554,16.0
 2026- 04- 09 15: 04: 06,688,0.554,16.0
 2026- 04- 09 15: 04: 06,687,0.554,16.0
 2026- 04- 09 15: 04: 07,685,0.552,16.0
 2026- 04- 09 15: 04: 07,687,0.554,16.0
 2026- 04- 09 15: 04: 08,688,0.554,16.0
 2026- 04- 09 15: 04: 08,687,0.554,16.0
 2026- 04- 09 15: 04: 09,684,0.551,16.0
 2026- 04- 09 15: 04: 09,691,0.557,16.0
 2026- 04- 09 15: 04: 10,680,0.548,16.0
 2026- 04- 09 15: 04: 10,688,0.554,16.0
 2026- 04- 09 15: 04: 11,688,0.554,16.0
 2026- 04- 09 15: 04: 11,679,0.547,16.0
 2026- 04- 09 15: 04: 12,685,0.552,16.0
 2026- 04- 09 15: 04: 12,687,0.554,16.0
 2026- 04- 09 15: 04: 13,685,0.552,16.0
 2026- 04- 09 15: 04: 13,685,0.552,16.0
 2026- 04- 09 15: 04: 14,683,0.55,16.0
 2026- 04- 09 15: 04: 14,688,0.554,16.0
 2026- 04- 09 15: 04: 15,685,0.552,16.0
 2026- 04- 09 15: 04: 15,688,0.554,16.0
 2026- 04- 09 15: 04: 16,685,0.552,16.0
 2026- 04- 09 15: 04: 16,682,0.55,16.0
 2026- 04- 09 15: 04: 17,686,0.553,16.0
 2026- 04- 09 15: 04: 17,686,0.553,16.0
 2026- 04- 09 15: 04: 18,681,0.549,16.0
 2026- 04- 09 15: 04: 18,686,0.553,16.0
 2026- 04- 09 15: 04: 19,682,0.55,16.0
 2026- 04- 09 15: 04: 19,667,0.538,16.0
 2026- 04- 09 15: 04: 20,686,0.553,16.0
 2026- 04- 09 15: 04: 20,687,0.554,16.0
 2026- 04- 09 15: 04: 21,686,0.553,16.0
 2026- 04- 09 15: 04: 21,682,0.55,16.0
 2026- 04- 09 15: 04: 22,688,0.554,16.0
 2026- 04- 09 15: 04: 22,687,0.554,16.0
 2026- 04- 09 15: 04: 23,686,0.553,16.0
 2026- 04- 09 15: 04: 23,681,0.549,16.0
 2026- 04- 09 15: 04: 24,687,0.554,16.0
 2026- 04- 09 15: 04: 24,687,0.554,16.0
 2026- 04- 09 15: 04: 25,681,0.549,16.0
 2026- 04- 09 15: 04: 25,687,0.554,16.0
 2026- 04- 09 15: 04: 26,686,0.553,16.0
 2026- 04- 09 15: 04: 26,688,0.554,16.0
 2026- 04- 09 15: 04: 27,687,0.554,16.0
 2026- 04- 09 15: 04: 27,683,0.55,16.0
 2026- 04- 09 15: 04: 28,687,0.554,16.0
 2026- 04- 09 15: 04: 28,688,0.554,16.0
 2026- 04- 09 15: 04: 29,688,0.554,16.0
 2026- 04- 09 15: 04: 29,687,0.554,16.0
 2026- 04- 09 15: 04: 30,681,0.549,16.0
 2026- 04- 09 15: 04: 30,685,0.552,16.0
 2026- 04- 09 15: 04: 31,686,0.553,16.0
 2026- 04- 09 15: 04: 31,685,0.552,16.0
 2026- 04- 09 15: 04: 32,688,0.554,16.0
 2026- 04- 09 15: 04: 32,687,0.554,16.0
 2026- 04- 09 15: 04: 33,683,0.55,16.0
 2026- 04- 09 15: 04: 33,683,0.55,16.0
 2026- 04- 09 15: 04: 34,685,0.552,16.0
 2026- 04- 09 15: 04: 34,684,0.551,16.0
 2026- 04- 09 15: 04: 35,681,0.549,16.0
 2026- 04- 09 15: 04: 35,686,0.553,16.0
 2026- 04- 09 15: 04: 36,684,0.551,16.0
 2026- 04- 09 15: 04: 36,686,0.553,16.0
 2026- 04- 09 15: 04: 37,681,0.549,16.0
 2026- 04- 09 15: 04: 37,683,0.55,16.0
 2026- 04- 09 15: 04: 38,683,0.55,16.0
 2026- 04- 09 15: 04: 38,687,0.554,16.0
 2026- 04- 09 15: 04: 39,685,0.552,16.0
 2026- 04- 09 15: 04: 39,685,0.552,16.0
 2026- 04- 09 15: 04: 40,687,0.554,16.0
 2026- 04- 09 15: 04: 40,688,0.554,16.0
 2026- 04- 09 15: 04: 41,687,0.554,16.0
 2026- 04- 09 15: 04: 41,687,0.554,16.0
 2026- 04- 09 15: 04: 42,688,0.554,16.0
 2026- 04- 09 15: 04: 42,685,0.552,16.0
 2026- 04- 09 15: 04: 43,688,0.554,16.0
 2026- 04- 09 15: 04: 43,688,0.554,16.0
 2026- 04- 09 15: 04: 44,683,0.55,16.0
 2026- 04- 09 15: 04: 44,688,0.554,16.0
 2026- 04- 09 15: 04: 45,685,0.552,16.0
 2026- 04- 09 15: 04: 45,687,0.554,16.0
 2026- 04- 09 15: 04: 46,684,0.551,16.0
 2026- 04- 09 15: 04: 46,688,0.554,16.0
 2026- 04- 09 15: 04: 47,688,0.554,16.0
 2026- 04- 09 15: 04: 47,685,0.552,16.0
 2026- 04- 09 15: 04: 48,687,0.554,16.0
 2026- 04- 09 15: 04: 48,687,0.554,16.0
 2026- 04- 09 15: 04: 49,687,0.554,16.0
 2026- 04- 09 15: 04: 49,685,0.552,16.0
 2026- 04- 09 15: 04: 50,688,0.554,16.0
 2026- 04- 09 15: 04: 50,683,0.55,16.0
 2026- 04- 09 15: 04: 51,686,0.553,16.0
 2026- 04- 09 15: 04: 51,685,0.552,16.0
 2026- 04- 09 15: 04: 52,683,0.55,16.0
 2026- 04- 09 15: 04: 52,688,0.554,16.0
 2026- 04- 09 15: 04: 53,687,0.554,16.0
 2026- 04- 09 15: 04: 53,686,0.553,16.0
 2026- 04- 09 15: 04: 54,686,0.553,16.0
 2026- 04- 09 15: 04: 54,682,0.55,16.0
 2026- 04- 09 15: 04: 55,682,0.55,16.0
 2026- 04- 09 15: 04: 55,685,0.552,16.0
 2026- 04- 09 15: 04: 56,687,0.554,16.0
 2026- 04- 09 15: 04: 56,688,0.554,16.0
 2026- 04- 09 15: 04: 57,687,0.554,16.0
 2026- 04- 09 15: 04: 57,685,0.552,16.0
 2026- 04- 09 15: 04: 58,686,0.553,16.0
 2026- 04- 09 15: 04: 58,688,0.554,16.0
 2026- 04- 09 15: 04: 59,685,0.552,16.0
 2026- 04- 09 15: 04: 59,696,0.561,16.0
 2026- 04- 09 15: 05: 00,686,0.553,16.0
 2026- 04- 09 15: 05: 00,682,0.55,16.0
 2026- 04- 09 15: 05: 01,688,0.554,16.0
 2026- 04- 09 15: 05: 01,683,0.55,16.0
 2026- 04- 09 15: 05: 02,683,0.55,16.0
 2026- 04- 09 15: 05: 02,683,0.55,16.0
 2026- 04- 09 15: 05: 03,688,0.554,16.0
 2026- 04- 09 15: 05: 03,688,0.554,16.0
 2026- 04- 09 15: 05: 04,686,0.553,16.0
 2026- 04- 09 15: 05: 04,686,0.553,16.0
 2026- 04- 09 15: 05: 05,686,0.553,16.0
 2026- 04- 09 15: 05: 05,687,0.554,16.0
 2026- 04- 09 15: 05: 06,687,0.554,16.0
 2026- 04- 09 15: 05: 06,684,0.551,16.0
 2026- 04- 09 15: 05: 07,686,0.553,16.0
 2026- 04- 09 15: 05: 07,686,0.553,16.0
 2026- 04- 09 15: 05: 08,683,0.55,16.0
 2026- 04- 09 15: 05: 08,687,0.554,16.0
 2026- 04- 09 15: 05: 09,685,0.552,16.0
 2026- 04- 09 15: 05: 09,685,0.552,16.0
 2026- 04- 09 15: 05: 10,687,0.554,16.0
 2026- 04- 09 15: 05: 10,687,0.554,16.0
 2026- 04- 09 15: 05: 11,685,0.552,16.0
 2026- 04- 09 15: 05: 11,685,0.552,16.0
 2026- 04- 09 15: 05: 12,686,0.553,16.0
 2026- 04- 09 15: 05: 12,687,0.554,16.0
 2026- 04- 09 15: 05: 13,683,0.55,16.0
 2026- 04- 09 15: 05: 13,687,0.554,16.0
 2026- 04- 09 15: 05: 14,687,0.554,16.0
 2026- 04- 09 15: 05: 14,686,0.553,16.0
 2026- 04- 09 15: 05: 15,683,0.55,16.0
 2026- 04- 09 15: 05: 15,685,0.552,16.0
 2026- 04- 09 15: 05: 16,685,0.552,16.0
 2026- 04- 09 15: 05: 16,683,0.55,16.0
 2026- 04- 09 15: 05: 17,688,0.554,16.0
 2026- 04- 09 15: 05: 17,688,0.554,16.0
 2026- 04- 09 15: 05: 18,686,0.553,16.0
 2026- 04- 09 15: 05: 18,687,0.554,16.0
 2026- 04- 09 15: 05: 19,688,0.554,16.0
 2026- 04- 09 15: 05: 19,685,0.552,16.0
 2026- 04- 09 15: 05: 20,688,0.554,16.0
 2026- 04- 09 15: 05: 20,686,0.553,16.0
 2026- 04- 09 15: 05: 21,681,0.549,16.0
 2026- 04- 09 15: 05: 21,685,0.552,16.0
 2026- 04- 09 15: 05: 22,687,0.554,16.0
 2026- 04- 09 15: 05: 22,688,0.554,16.0
 2026- 04- 09 15: 05: 23,684,0.551,16.0
 2026- 04- 09 15: 05: 23,688,0.554,16.0
 2026- 04- 09 15: 05: 24,688,0.554,16.0
 2026- 04- 09 15: 05: 24,688,0.554,16.0
 2026- 04- 09 15: 05: 25,686,0.553,16.0
 2026- 04- 09 15: 05: 25,688,0.554,16.0
 2026- 04- 09 15: 05: 26,686,0.553,16.0
 2026- 04- 09 15: 05: 26,688,0.554,16.0
 2026- 04- 09 15: 05: 27,688,0.554,16.0
 2026- 04- 09 15: 05: 27,685,0.552,16.0
 2026- 04- 09 15: 05: 28,686,0.553,16.0
 2026- 04- 09 15: 05: 28,688,0.554,16.0
 2026- 04- 09 15: 05: 29,688,0.554,16.0
 2026- 04- 09 15: 05: 29,688,0.554,16.0
 2026- 04- 09 15: 05: 30,687,0.554,16.0
 2026- 04- 09 15: 05: 30,688,0.554,16.0
 2026- 04- 09 15: 05: 31,688,0.554,16.0
 2026- 04- 09 15: 05: 31,685,0.552,16.0
 2026- 04- 09 15: 05: 32,686,0.553,16.0
 2026- 04- 09 15: 05: 32,685,0.552,16.0
 2026- 04- 09 15: 05: 33,687,0.554,16.0
 2026- 04- 09 15: 05: 33,685,0.552,16.0
 2026- 04- 09 15: 05: 34,688,0.554,16.0
 2026- 04- 09 15: 05: 34,686,0.553,16.0
 2026- 04- 09 15: 05: 35,688,0.554,16.0
 2026- 04- 09 15: 05: 35,687,0.554,16.0
 2026- 04- 09 15: 05: 36,688,0.554,16.0
 2026- 04- 09 15: 05: 36,687,0.554,16.0
 2026- 04- 09 15: 05: 37,681,0.549,16.0
 2026- 04- 09 15: 05: 37,688,0.554,16.0
 2026- 04- 09 15: 05: 38,688,0.554,16.0
 2026- 04- 09 15: 05: 38,687,0.554,16.0
 2026- 04- 09 15: 05: 39,676,0.545,16.0
 2026- 04- 09 15: 05: 39,687,0.554,16.0
 2026- 04- 09 15: 05: 40,688,0.554,16.0
 2026- 04- 09 15: 05: 40,688,0.554,16.0
 2026- 04- 09 15: 05: 41,683,0.55,16.0
 2026- 04- 09 15: 05: 41,678,0.546,16.0
 2026- 04- 09 15: 05: 42,687,0.554,16.0
 2026- 04- 09 15: 05: 42,678,0.546,16.0
 2026- 04- 09 15: 05: 43,685,0.552,16.0
 2026- 04- 09 15: 05: 43,688,0.554,16.0
 2026- 04- 09 15: 05: 44,686,0.553,16.0
 2026- 04- 09 15: 05: 44,686,0.553,16.0
 2026- 04- 09 15: 05: 45,685,0.552,16.0
 2026- 04- 09 15: 05: 45,685,0.552,16.0
 2026- 04- 09 15: 05: 46,687,0.554,16.0
 2026- 04- 09 15: 05: 46,688,0.554,16.0
 2026- 04- 09 15: 05: 47,683,0.55,16.0
 2026- 04- 09 15: 05: 47,685,0.552,16.0
 2026- 04- 09 15: 05: 48,687,0.554,16.0
 2026- 04- 09 15: 05: 48,683,0.55,16.0
 2026- 04- 09 15: 05: 49,686,0.553,16.0
 2026- 04- 09 15: 05: 49,651,0.525,15.0
 2026- 04- 09 15: 05: 50,686,0.553,16.0
 2026- 04- 09 15: 05: 50,687,0.554,16.0
 2026- 04- 09 15: 05: 51,685,0.552,16.0
 2026- 04- 09 15: 05: 51,685,0.552,16.0
 2026- 04- 09 15: 05: 52,685,0.552,16.0
 2026- 04- 09 15: 05: 52,686,0.553,16.0
 2026- 04- 09 15: 05: 53,688,0.554,16.0
 2026- 04- 09 15: 05: 53,688,0.554,16.0
 2026- 04- 09 15: 05: 54,687,0.554,16.0
 2026- 04- 09 15: 05: 54,684,0.551,16.0
 2026- 04- 09 15: 05: 55,687,0.554,16.0
 2026- 04- 09 15: 05: 55,685,0.552,16.0
 2026- 04- 09 15: 05: 56,683,0.55,16.0
 2026- 04- 09 15: 05: 56,684,0.551,16.0
 2026- 04- 09 15: 05: 57,688,0.554,16.0
 2026- 04- 09 15: 05: 57,686,0.553,16.0
 2026- 04- 09 15: 05: 58,687,0.554,16.0
 2026- 04- 09 15: 05: 58,688,0.554,16.0
 2026- 04- 09 15: 05: 59,688,0.554,16.0
 2026- 04- 09 15: 05: 59,720,0.58,17.0
 2026- 04- 09 15: 06: 00,685,0.552,16.0
 2026- 04- 09 15: 06: 00,688,0.554,16.0
 2026- 04- 09 15: 06: 01,683,0.55,16.0
 2026- 04- 09 15: 06: 01,682,0.55,16.0
 2026- 04- 09 15: 06: 02,683,0.55,16.0
 2026- 04- 09 15: 06: 02,690,0.556,16.0
 2026- 04- 09 15: 06: 03,685,0.552,16.0
 2026- 04- 09 15: 06: 03,684,0.551,16.0
 2026- 04- 09 15: 06: 04,686,0.553,16.0
 2026- 04- 09 15: 06: 04,686,0.553,16.0
 2026- 04- 09 15: 06: 05,706,0.569,17.0
 2026- 04- 09 15: 06: 05,686,0.553,16.0
 2026- 04- 09 15: 06: 06,686,0.553,16.0
 2026- 04- 09 15: 06: 06,686,0.553,16.0
 2026- 04- 09 15: 06: 07,683,0.55,16.0
 2026- 04- 09 15: 06: 07,0,0.0,0.0
 2026- 04- 09 15: 06: 08,4095,3.3,100.0
 2026- 04- 09 15: 06: 08,638,0.514,15.0
 2026- 04- 09 15: 06: 09,0,0.0,0.0
 2026- 04- 09 15: 06: 09,0,0.0,0.0
 2026- 04- 09 15: 06: 10,0,0.0,0.0
 2026- 04- 09 15: 06: 10,0,0.0,0.0
 2026- 04- 09 15: 06: 11,0,0.0,0.0
 2026- 04- 09 15: 06: 11,0,0.0,0.0
 2026- 04- 09 15: 06: 12,136,0.11,3.0
 2026- 04- 09 15: 06: 12,126,0.102,3.0
 2026- 04- 09 15: 06: 13,0,0.0,0.0
 2026- 04- 09 15: 06: 13,0,0.0,0.0
 2026- 04- 09 15: 06: 14,0,0.0,0.0
 2026- 04- 09 15: 06: 14,0,0.0,0.0
 2026- 04- 09 15: 06: 15,0,0.0,0.0
 2026- 04- 09 15: 06: 15,0,0.0,0.0
 2026- 04- 09 15: 06: 16,0,0.0,0.0
 2026- 04- 09 15: 06: 16,0,0.0,0.0
 2026- 04- 09 15: 06: 17,0,0.0,0.0
 2026- 04- 09 15: 06: 17,0,0.0,0.0
 2026- 04- 09 15: 06: 18,0,0.0,0.0
 2026- 04- 09 15: 06: 18,0,0.0,0.0
 2026- 04- 09 15: 06: 19,0,0.0,0.0
 2026- 04- 09 15: 06: 19,0,0.0,0.0
 2026- 04- 09 15: 06: 20,0,0.0,0.0
 2026- 04- 09 15: 06: 20,0,0.0,0.0
 2026- 04- 09 15: 06: 21,0,0.0,0.0
 2026- 04- 09 15: 06: 21,0,0.0,0.0
 2026- 04- 09 15: 06: 22,0,0.0,0.0
 2026- 04- 09 15: 06: 22,0,0.0,0.0
 2026- 04- 09 15: 06: 23,0,0.0,0.0
 2026- 04- 09 15: 06: 23,0,0.0,0.0
 2026- 04- 09 15: 06: 24,0,0.0,0.0
 2026- 04- 09 15: 06: 24,0,0.0,0.0
 2026- 04- 09 15: 06: 25,4095,3.3,100.0
 2026- 04- 09 15: 06: 25,0,0.0,0.0
 2026- 04- 09 15: 06: 26,0,0.0,0.0
 2026- 04- 09 15: 06: 26,4095,3.3,100.0
 2026- 04- 09 15: 06: 27,4095,3.3,100.0
 2026- 04- 09 15: 06: 27,4095,3.3,100.0
 2026- 04- 09 15: 06: 28,4095,3.3,100.0
 2026- 04- 09 15: 06: 28,4095,3.3,100.0
 2026- 04- 09 15: 06: 29,4095,3.3,100.0
 2026- 04- 09 15: 06: 29,4095,3.3,100.0
 2026- 04- 09 15: 06: 30,4095,3.3,100.0
 2026- 04- 09 15: 06: 30,4095,3.3,100.0
 2026- 04- 09 15: 06: 31,4095,3.3,100.0
 2026- 04- 09 15: 06: 31,4095,3.3,100.0
 2026- 04- 09 15: 06: 32,4095,3.3,100.0
 2026- 04- 09 15: 06: 32,4095,3.3,100.0
 2026- 04- 09 15: 06: 33,4095,3.3,100.0
 2026- 04- 09 15: 06: 33,4095,3.3,100.0
 2026- 04- 09 15: 06: 34,4095,3.3,100.0
 2026- 04- 09 15: 06: 34,4095,3.3,100.0
 2026- 04- 09 15: 06: 35,4095,3.3,100.0
 2026- 04- 09 15: 06: 35,4095,3.3,100.0
 2026- 04- 09 15: 06: 36,4095,3.3,100.0
 2026- 04- 09 15: 06: 36,4095,3.3,100.0
 2026- 04- 09 15: 06: 37,4095,3.3,100.0
 2026- 04- 09 15: 06: 37,4095,3.3,100.0
 2026- 04- 09 15: 06: 38,4095,3.3,100.0
 2026- 04- 09 15: 06: 38,4095,3.3,100.0
 2026- 04- 09 15: 06: 39,4095,3.3,100.0
 2026- 04- 09 15: 06: 39,4095,3.3,100.0
 2026- 04- 09 15: 06: 40,4095,3.3,100.0
 2026- 04- 09 15: 06: 40,4095,3.3,100.0
 2026- 04- 09 15: 06: 41,4095,3.3,100.0
 2026- 04- 09 15: 06: 41,4095,3.3,100.0
 2026- 04- 09 15: 06: 42,4095,3.3,100.0
 2026- 04- 09 15: 06: 42,4095,3.3,100.0
 2026- 04- 09 15: 06: 43,4095,3.3,100.0
 2026- 04- 09 15: 06: 43,4095,3.3,100.0
 2026- 04- 09 15: 06: 44,4095,3.3,100.0
 2026- 04- 09 15: 06: 44,4095,3.3,100.0
 2026- 04- 09 15: 06: 45,4095,3.3,100.0
 2026- 04- 09 15: 06: 45,4095,3.3,100.0
 2026- 04- 09 15: 06: 46,4095,3.3,100.0
 2026- 04- 09 15: 06: 46,4095,3.3,100.0
 2026- 04- 09 15: 06: 47,4095,3.3,100.0
 2026- 04- 09 15: 06: 47,4095,3.3,100.0
 2026- 04- 09 15: 06: 48,4095,3.3,100.0
 2026- 04- 09 15: 06: 48,4095,3.3,100.0
 2026- 04- 09 15: 06: 49,4095,3.3,100.0
 2026- 04- 09 15: 06: 49,4095,3.3,100.0
 2026- 04- 09 15: 06: 50,4095,3.3,100.0
 2026- 04- 09 15: 06: 50,4095,3.3,100.0
 2026- 04- 09 15: 06: 51,4095,3.3,100.0
 2026- 04- 09 15: 06: 51,4095,3.3,100.0
 2026- 04- 09 15: 06: 52,4095,3.3,100.0
 2026- 04- 09 15: 06: 52,4095,3.3,100.0
 2026- 04- 09 15: 06: 53,4095,3.3,100.0
 2026- 04- 09 15: 06: 53,4095,3.3,100.0
 2026- 04- 09 15: 06: 54,4095,3.3,100.0
 2026- 04- 09 15: 06: 54,4095,3.3,100.0
 2026- 04- 09 15: 06: 55,4095,3.3,100.0
 2026- 04- 09 15: 06: 55,4095,3.3,100.0
 2026- 04- 09 15: 06: 56,4095,3.3,100.0
 2026- 04- 09 15: 06: 56,4095,3.3,100.0
 2026- 04- 09 15: 06: 57,4095,3.3,100.0
 2026- 04- 09 15: 06: 57,4095,3.3,100.0
 2026- 04- 09 15: 06: 58,4095,3.3,100.0
 2026- 04- 09 15: 06: 58,4095,3.3,100.0
 2026- 04- 09 15: 06: 59,4095,3.3,100.0
 2026- 04- 09 15: 06: 59,4095,3.3,100.0
 2026- 04- 09 15: 07: 00,4095,3.3,100.0
 2026- 04- 09 15: 07: 00,4095,3.3,100.0
 2026- 04- 09 15: 07: 01,4095,3.3,100.0
 2026- 04- 09 15: 07: 01,4095,3.3,100.0
 2026- 04- 09 15: 07: 02,4095,3.3,100.0
 2026- 04- 09 15: 07: 02,4095,3.3,100.0
 2026- 04- 09 15: 07: 03,4095,3.3,100.0
 2026- 04- 09 15: 07: 03,4095,3.3,100.0
 2026- 04- 09 15: 07: 04,4095,3.3,100.0
 2026- 04- 09 15: 07: 04,4095,3.3,100.0
 2026- 04- 09 15: 07: 05,4095,3.3,100.0
 2026- 04- 09 15: 07: 05,4095,3.3,100.0
 2026- 04- 09 15: 07: 06,4095,3.3,100.0
 2026- 04- 09 15: 07: 06,4095,3.3,100.0
 2026- 04- 09 15: 07: 07,4095,3.3,100.0
 2026- 04- 09 15: 07: 07,4095,3.3,100.0
 2026- 04- 09 15: 07: 08,4095,3.3,100.0
 2026- 04- 09 15: 07: 08,4095,3.3,100.0
 2026- 04- 09 15: 07: 09,4095,3.3,100.0
 2026- 04- 09 15: 07: 09,4095,3.3,100.0
 2026- 04- 09 15: 07: 10,4095,3.3,100.0
 2026- 04- 09 15: 07: 10,4095,3.3,100.0
 2026- 04- 09 15: 07: 11,4095,3.3,100.0
 2026- 04- 09 15: 07: 11,4095,3.3,100.0
 2026- 04- 09 15: 07: 12,4095,3.3,100.0
 2026- 04- 09 15: 07: 12,4095,3.3,100.0
 2026- 04- 09 15: 07: 13,4095,3.3,100.0
 2026- 04- 09 15: 07: 13,4095,3.3,100.0
 2026- 04- 09 15: 07: 14,4095,3.3,100.0
 2026- 04- 09 15: 07: 14,4095,3.3,100.0
 2026- 04- 09 15: 07: 15,4095,3.3,100.0
 2026- 04- 09 15: 07: 15,4095,3.3,100.0
 2026- 04- 09 15: 07: 16,4095,3.3,100.0
 2026- 04- 09 15: 07: 16,4095,3.3,100.0
 2026- 04- 09 15: 07: 17,4095,3.3,100.0
 2026- 04- 09 15: 07: 17,4095,3.3,100.0
 2026- 04- 09 15: 07: 18,4095,3.3,100.0
 2026- 04- 09 15: 07: 18,4095,3.3,100.0
 2026- 04- 09 15: 07: 19,4095,3.3,100.0
 2026- 04- 09 15: 07: 19,4095,3.3,100.0
 2026- 04- 09 15: 07: 20,4095,3.3,100.0
 2026- 04- 09 15: 07: 20,4095,3.3,100.0
 2026- 04- 09 15: 07: 21,4095,3.3,100.0
